SECCION ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,NUMERO DE VOTOS VALIDOS,NUMERO DE VOTOS NULOS,TOTAL DE VOTOS,LISTA NOMINAL,% PARTICIPACION CIUDADANA,CASILLA
982,NACAJUCA,53,15,34,86,4,11,3,318,4,0,0,0,0,,528,16,544,739,73.6129,CONTIGUA 03
982,NACAJUCA,42,21,36,73,9,12,3,314,2,0,1,0,0,,513,23,536,739,72.5304,CONTIGUA 04
983,NACAJUCA,17,23,16,67,7,11,1,309,3,0,0,0,0,,454,11,466,747,62.3828,BASICA
983,NACAJUCA,20,22,14,57,5,7,6,356,6,1,0,0,0,,494,14,509,747,68.1392,CONTIGUA 01
983,NACAJUCA,26,36,19,71,6,8,3,303,7,0,0,0,0,,479,13,492,747,65.8634,CONTIGUA 02
983,NACAJUCA,23,21,13,78,11,7,4,308,0,0,0,0,0,,465,10,475,747,63.5876,CONTIGUA 03
983,NACAJUCA,21,16,22,81,3,6,6,325,2,1,0,0,0,,483,9,492,746,65.9517,CONTIGUA 04
983,NACAJUCA,24,19,14,63,7,7,2,291,2,0,0,0,0,,429,0,429,746,57.5067,CONTIGUA 05
983,NACAJUCA,29,22,15,78,11,12,1,282,5,1,0,0,0,,456,17,473,746,63.4048,CONTIGUA 06
983,NACAJUCA,21,26,9,69,4,4,2,310,0,1,0,0,0,,446,12,458,746,61.3941,CONTIGUA 07
983,NACAJUCA,17,25,11,94,7,8,2,282,5,0,1,0,0,,452,23,475,746,63.6729,CONTIGUA 08
983,NACAJUCA,19,32,12,79,5,5,0,306,4,2,1,0,1,,466,23,489,746,65.5495,CONTIGUA 09
983,NACAJUCA,18,18,15,80,4,8,5,311,5,0,0,0,0,,464,30,494,746,66.2198,CONTIGUA 10
983,NACAJUCA,27,27,15,77,4,6,2,310,1,2,0,0,0,,471,12,483,746,64.7453,CONTIGUA 11
983,NACAJUCA,18,29,8,67,3,5,2,310,2,1,1,0,0,,446,14,460,746,61.6621,CONTIGUA 12
983,NACAJUCA,15,21,14,55,2,9,2,326,1,2,0,0,0,,447,19,466,746,62.4664,CONTIGUA 13
983,NACAJUCA,30,34,13,83,4,2,4,299,4,4,0,0,1,,478,12,492,746,65.9517,CONTIGUA 14
983,NACAJUCA,15,23,18,65,6,3,1,320,4,2,2,0,0,,459,15,474,746,63.5388,CONTIGUA 15
983,NACAJUCA,23,29,12,80,6,9,1,300,2,0,0,0,0,,462,12,474,746,63.5388,CONTIGUA 16
983,NACAJUCA,23,28,20,67,2,8,3,323,4,0,0,0,0,,478,13,491,746,65.8176,CONTIGUA 17
983,NACAJUCA,30,25,15,70,11,10,3,289,5,0,0,0,0,,458,11,469,746,62.8686,CONTIGUA 18
983,NACAJUCA,22,30,11,68,8,7,2,320,4,3,0,1,0,,476,16,493,746,66.0857,CONTIGUA 19
983,NACAJUCA,39,25,10,52,3,3,2,306,5,0,0,0,1,,446,10,456,746,61.126,CONTIGUA 20
984,NACAJUCA,33,29,31,64,6,7,4,318,4,0,0,0,0,,496,23,519,748,69.385,BASICA
984,NACAJUCA,16,15,21,85,7,7,4,319,1,0,0,1,0,,476,25,501,748,66.9786,CONTIGUA 01
984,NACAJUCA,26,24,18,66,12,11,2,332,5,2,2,0,0,,500,0,500,747,66.9344,CONTIGUA 02
985,NACAJUCA,35,28,22,72,13,8,4,262,1,1,1,1,0,,448,19,467,732,63.7978,BASICA
985,NACAJUCA,23,28,19,78,21,8,3,286,6,0,0,0,0,,472,26,498,732,68.0327,CONTIGUA 01
985,NACAJUCA,18,44,19,90,10,3,4,285,4,1,1,0,0,,479,17,496,732,67.7595,CONTIGUA 02
985,NACAJUCA,24,30,13,74,14,11,2,267,2,1,0,0,0,,438,12,450,732,61.4754,CONTIGUA 03
985,NACAJUCA,35,28,20,82,10,11,3,261,3,1,1,0,0,,455,24,479,732,65.4371,CONTIGUA 04
986,NACAJUCA,22,24,17,60,14,5,1,270,3,4,0,0,2,,422,26,448,715,62.6573,BASICA
986,NACAJUCA,14,19,10,64,9,6,6,269,3,3,0,0,1,,404,28,432,715,60.4195,CONTIGUA 01
986,NACAJUCA,22,24,14,82,9,15,4,241,2,2,0,0,0,,415,22,437,715,61.1188,CONTIGUA 02
986,NACAJUCA,12,16,26,51,12,7,2,271,3,1,0,0,0,,401,31,432,715,60.4195,CONTIGUA 03
986,NACAJUCA,24,23,22,61,8,9,1,273,2,6,0,0,0,,429,17,446,715,62.3776,CONTIGUA 04
986,NACAJUCA,9,28,15,71,8,12,1,239,3,1,1,0,0,,388,22,410,714,57.4229,CONTIGUA 05
986,NACAJUCA,19,21,16,61,8,5,3,299,3,2,0,0,0,,437,24,461,714,64.5658,CONTIGUA 06
986,NACAJUCA,18,35,19,68,10,8,2,249,4,1,0,0,0,,414,16,430,714,60.224,CONTIGUA 07
986,NACAJUCA,13,23,22,64,8,4,4,253,7,0,0,0,0,,398,0,398,714,55.7422,CONTIGUA 08
986,NACAJUCA,11,40,13,53,6,13,0,243,3,1,0,0,0,,383,25,408,714,57.1428,CONTIGUA 09
986,NACAJUCA,17,18,16,67,4,6,3,251,3,5,0,0,0,,390,0,390,714,54.6218,CONTIGUA 10
986,NACAJUCA,17,33,14,61,9,17,0,235,4,0,0,1,1,,392,20,412,714,57.703,CONTIGUA 11
986,NACAJUCA,11,35,17,73,7,11,5,283,2,0,0,0,0,,444,35,479,714,67.0868,CONTIGUA 12
986,NACAJUCA,19,29,14,46,7,8,1,234,5,0,0,0,0,,363,28,391,714,54.7619,CONTIGUA 13
986,NACAJUCA,23,28,10,69,9,11,3,306,3,2,0,2,0,,466,30,496,714,69.4677,CONTIGUA 14
987,NACAJUCA,23,36,16,63,4,10,2,336,1,3,0,0,0,,494,21,515,748,68.8502,BASICA
987,NACAJUCA,31,23,21,70,11,6,3,321,3,3,2,0,0,,494,24,518,748,69.2513,CONTIGUA 01
987,NACAJUCA,22,26,9,73,5,10,7,316,0,1,0,1,0,,470,13,483,747,64.6586,CONTIGUA 02
988,NACAJUCA,21,38,19,66,7,3,5,319,3,0,0,1,2,,484,26,510,691,73.806,BASICA
988,NACAJUCA,17,25,13,76,4,11,3,312,3,0,0,0,0,,464,13,477,690,69.1304,CONTIGUA 01
989,NACAJUCA,21,47,25,74,10,11,7,355,4,3,0,1,0,,558,22,580,740,78.3783,BASICA
989,NACAJUCA,13,31,18,79,9,5,11,323,2,0,0,0,0,,491,16,507,739,68.6062,CONTIGUA 01
990,NACAJUCA,9,34,8,81,3,5,15,229,1,0,0,0,0,,385,18,403,582,69.2439,BASICA
990,NACAJUCA,17,28,9,71,8,7,7,236,3,0,0,0,0,,386,14,400,582,68.7285,CONTIGUA 01
990,NACAJUCA,10,14,14,83,9,6,6,223,4,0,0,0,1,,370,19,389,582,66.8384,CONTIGUA 02
990,NACAJUCA,10,24,12,79,5,2,5,255,2,0,0,0,0,,394,13,407,582,69.9312,CONTIGUA 03
991,PARAISO,5,33,112,17,1,4,12,257,3,0,1,0,0,,483,14,497,697,71.3055,BASICA
991,PARAISO,9,23,112,18,4,5,5,271,2,3,0,0,1,,488,23,512,697,73.4576,CONTIGUA 01
991,PARAISO,14,26,120,21,6,6,3,253,0,0,0,0,0,,490,16,506,697,72.5968,CONTIGUA 02
992,PARAISO,3,60,100,1,4,7,7,125,1,0,0,1,0,,322,9,331,421,78.6223,BASICA
992,PARAISO,11,74,105,5,4,12,4,112,0,4,0,0,0,,342,5,348,420,82.8571,CONTIGUA 01
993,PARAISO,18,81,108,8,1,5,2,164,0,1,0,0,0,,407,7,414,529,78.2608,BASICA
993,PARAISO,17,59,55,8,6,6,10,217,1,0,0,0,0,,379,8,387,529,73.1568,CONTIGUA 01
994,PARAISO,2,45,116,16,5,5,8,249,1,0,0,0,0,,502,10,512,708,72.3163,BASICA
994,PARAISO,7,54,139,24,4,3,7,226,2,1,0,0,0,,525,15,540,708,76.2711,CONTIGUA 01
995,PARAISO,4,49,109,15,3,2,11,230,3,0,1,0,1,,453,12,465,687,67.6855,BASICA
995,PARAISO,8,48,81,17,5,2,6,257,2,0,0,0,0,,445,14,459,686,66.9096,CONTIGUA 01
996,PARAISO,1,29,106,8,6,4,7,177,2,2,1,0,1,,379,3,382,537,71.1359,BASICA
996,PARAISO,6,28,99,8,3,3,4,195,0,0,0,0,1,,376,7,383,537,71.3221,CONTIGUA 01
996,PARAISO,4,34,75,4,3,6,2,201,3,2,0,0,1,,369,11,380,536,70.8955,CONTIGUA 02
997,PARAISO,3,43,86,16,0,5,3,218,2,0,0,0,0,,409,12,421,569,73.9894,BASICA
997,PARAISO,8,47,117,10,2,3,2,217,1,1,0,0,1,,422,11,433,569,76.0984,CONTIGUA 01
998,PARAISO,5,38,114,12,15,3,3,242,3,0,0,0,2,,477,12,489,693,70.5627,BASICA
998,PARAISO,9,51,106,18,10,4,8,246,1,1,0,0,0,,478,12,490,693,70.707,CONTIGUA 01
998,PARAISO,3,47,136,12,2,7,10,240,1,0,0,0,0,,489,12,501,693,72.2943,CONTIGUA 02
999,PARAISO,10,49,135,6,2,2,6,167,1,2,0,1,0,,409,9,418,554,75.4512,BASICA
999,PARAISO,6,39,119,4,5,3,5,163,2,0,0,0,2,,382,15,397,554,71.6606,CONTIGUA 01
1000,PARAISO,9,47,86,9,1,6,7,163,0,3,0,0,1,,354,4,358,483,74.12,BASICA
1000,PARAISO,11,56,111,6,2,8,7,159,0,0,0,0,21,,381,4,385,483,79.7101,CONTIGUA 01
1001,PARAISO,4,45,158,7,3,13,4,168,0,1,1,0,0,,450,8,458,562,81.4946,BASICA
1001,PARAISO,8,32,134,8,1,6,1,196,1,1,0,0,0,,420,12,432,562,76.8683,CONTIGUA 01
1002,PARAISO,17,68,151,8,3,7,2,195,1,3,0,0,1,,484,12,496,694,71.4697,BASICA
1002,PARAISO,0,1,4,0,0,0,0,9,0,0,0,0,0,,14,0,14,,,ESPECIAL MR 01
1003,PARAISO,12,46,134,5,1,9,7,226,2,1,2,0,2,,475,17,493,658,74.924,BASICA
1003,PARAISO,20,65,134,6,0,2,4,244,4,1,0,0,0,,501,6,508,658,77.2036,CONTIGUA 01
1004,PARAISO,3,41,126,10,1,6,3,169,4,3,0,0,0,,404,13,417,563,74.0674,BASICA
1004,PARAISO,6,32,111,8,0,6,8,204,0,0,0,0,0,,409,16,425,562,75.6227,CONTIGUA 01
1004,PARAISO,14,24,111,5,2,5,5,199,0,0,1,0,1,,402,16,418,562,74.3772,CONTIGUA 02
1005,PARAISO,7,41,117,6,4,12,4,206,5,0,1,1,0,,445,13,458,622,73.6334,BASICA
1005,PARAISO,4,27,44,5,5,20,3,194,3,3,0,0,1,,342,6,348,622,55.9485,CONTIGUA 01
1005,PARAISO,7,27,144,4,4,10,2,218,3,0,0,0,0,,450,11,461,622,74.1157,CONTIGUA 02
1006,PARAISO,6,7,50,1,1,1,6,78,1,0,1,0,0,,242,19,261,336,77.6785,BASICA
1006,PARAISO,31,18,84,12,0,4,6,186,1,2,1,0,0,,406,24,430,587,73.2538,EXTRAORDINARIA 01
1007,PARAISO,4,29,93,3,5,7,2,150,0,4,0,0,6,,355,16,371,510,72.745,BASICA
1007,PARAISO,3,47,92,5,0,11,1,172,4,0,0,0,0,,376,0,376,510,73.7254,CONTIGUA 01
1007,PARAISO,3,30,90,11,7,3,3,183,1,2,0,0,1,,359,15,374,509,73.4774,CONTIGUA 02
1008,PARAISO,5,29,110,3,4,10,5,238,0,1,0,0,0,,438,22,460,622,73.9549,BASICA
1008,PARAISO,13,46,105,8,2,13,0,230,1,3,0,0,2,,453,13,466,622,74.9196,CONTIGUA 01
1009,PARAISO,11,14,84,5,8,2,5,251,0,3,0,0,0,,396,13,409,528,77.4621,BASICA
1009,PARAISO,8,24,93,3,4,0,2,227,0,0,0,0,0,,372,20,392,528,74.2424,CONTIGUA 01
1010,PARAISO,5,30,96,6,6,3,6,86,0,0,0,0,0,,280,11,291,490,59.3877,BASICA
1010,PARAISO,6,31,110,5,7,7,5,164,5,4,0,0,1,,382,11,393,489,80.368,CONTIGUA 01
1011,PARAISO,2,76,97,26,4,6,7,235,1,0,1,0,0,,491,20,511,744,68.6827,BASICA
1011,PARAISO,5,56,105,16,6,13,14,251,3,4,0,0,0,,503,30,533,744,71.6397,CONTIGUA 01
1012,PARAISO,1,12,43,6,4,3,4,177,1,0,0,0,1,,266,21,287,393,73.0279,BASICA
1012,PARAISO,3,8,61,2,5,2,0,147,1,0,1,0,0,,263,21,284,392,72.4489,CONTIGUA 01
1012,PARAISO,1,14,78,1,0,3,1,57,0,1,0,0,0,,184,9,193,241,80.0829,EXTRAORDINARIA 01
1012,PARAISO,12,21,80,7,2,6,1,205,1,0,1,1,0,,350,16,366,558,65.5913,EXTRAORDINARIA 02
1012,PARAISO,4,40,111,9,2,8,3,172,4,1,0,0,0,,354,20,374,557,67.1454,EXTRAORDINARIA 02 CONTIGUA 01
1013,PARAISO,2,26,56,4,4,2,3,254,3,3,1,0,1,,370,15,385,531,72.5047,BASICA
1013,PARAISO,2,7,72,9,4,7,6,271,4,0,0,0,1,,393,10,403,531,75.8945,CONTIGUA 01
1013,PARAISO,5,16,75,3,0,5,4,285,0,5,2,0,0,,410,13,423,530,79.8113,CONTIGUA 02
1014,PARAISO,10,32,94,1,3,8,12,268,1,1,0,0,0,,475,22,497,686,72.4489,BASICA
1014,PARAISO,6,19,97,8,3,6,4,265,2,1,0,0,0,,457,16,473,686,68.9504,CONTIGUA 01
1014,PARAISO,1,26,80,7,4,4,2,255,4,3,0,0,0,,461,21,483,686,70.4081,CONTIGUA 02
1015,PARAISO,0,42,83,3,1,6,4,370,0,1,1,0,0,,547,9,556,693,80.2308,BASICA
1016,PARAISO,3,46,70,6,3,4,11,332,3,1,1,0,1,,504,24,528,733,72.0327,BASICA
1016,PARAISO,7,39,78,4,2,6,12,346,1,0,0,0,0,,510,12,522,732,71.3114,CONTIGUA 01
1017,PARAISO,15,28,188,6,3,10,5,202,3,1,1,0,2,,476,24,500,613,81.566,BASICA
1017,PARAISO,4,42,208,5,1,6,3,189,2,0,0,0,0,,468,20,488,612,79.7385,CONTIGUA 01
1018,PARAISO,5,28,134,6,3,5,1,185,1,2,1,0,0,,380,19,399,542,73.6162,BASICA
1018,PARAISO,2,35,148,2,1,2,3,219,2,1,0,0,0,,430,6,436,541,80.5914,CONTIGUA 01
1019,PARAISO,8,39,81,5,3,10,9,144,1,0,1,0,1,,372,19,391,517,75.6286,BASICA
1019,PARAISO,3,13,72,13,3,5,3,201,2,0,0,0,1,,384,12,396,517,76.5957,CONTIGUA 01
1019,PARAISO,4,31,89,2,3,5,12,196,3,1,0,0,0,,346,12,401,516,77.7131,CONTIGUA 02
1020,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,589,0,BASICA
1020,PARAISO,4,32,154,2,5,4,21,195,0,0,0,0,1,,430,12,442,589,75.0424,CONTIGUA 01
1020,PARAISO,5,42,96,5,4,10,18,195,2,2,0,0,0,,393,12,405,589,68.7606,CONTIGUA 02
1020,PARAISO,12,31,132,2,5,10,23,171,1,2,1,0,0,,418,6,424,589,71.9864,CONTIGUA 03
1021,PARAISO,8,12,123,2,4,11,4,289,2,1,0,0,2,,492,25,517,687,75.2547,BASICA
1021,PARAISO,2,14,121,1,5,9,7,308,2,1,0,0,1,,500,16,516,687,75.1091,CONTIGUA 01
1021,PARAISO,7,37,93,6,4,8,2,290,1,1,0,0,0,,481,16,497,686,72.4489,CONTIGUA 02
1022,PARAISO,67,39,100,22,5,13,11,313,3,1,1,0,0,,601,8,609,714,85.2941,BASICA
1022,PARAISO,6,50,126,8,4,9,11,240,4,1,0,0,0,,477,15,492,714,68.9075,CONTIGUA 01
1022,PARAISO,7,44,116,13,5,11,15,258,2,3,0,0,1,,503,10,513,714,71.8487,CONTIGUA 02
1022,PARAISO,19,60,121,12,3,6,4,235,3,2,0,0,1,,505,19,525,713,73.6325,CONTIGUA 03
1022,PARAISO,5,31,98,10,8,6,3,179,2,1,2,0,0,,400,25,425,713,59.6072,CONTIGUA 04
1023,PARAISO,5,62,118,8,11,5,3,250,1,4,0,0,1,,501,28,529,676,78.2544,BASICA
1023,PARAISO,4,57,138,3,4,7,6,249,4,1,0,0,0,,496,13,509,676,75.2958,CONTIGUA 01
1023,PARAISO,2,59,131,9,11,8,5,239,1,0,0,0,0,,491,6,497,675,73.6296,CONTIGUA 02
1024,PARAISO,8,49,97,4,9,4,6,190,3,0,1,0,1,,406,12,418,521,80.2303,BASICA
1024,PARAISO,10,48,84,2,8,4,3,185,0,0,0,0,0,,344,156,541,521,103.8387,CONTIGUA 01
1024,PARAISO,5,31,98,10,8,6,3,179,2,1,2,0,0,,400,25,425,521,81.5738,CONTIGUA 02
1025,PARAISO,2,56,138,5,4,11,4,212,1,3,1,0,0,,448,13,461,582,79.2096,BASICA
1025,PARAISO,6,69,96,9,5,4,7,234,3,2,0,0,0,,441,13,454,582,78.0068,CONTIGUA 01
1025,PARAISO,8,42,104,9,2,7,8,220,2,0,0,0,0,,424,13,437,581,75.2151,CONTIGUA 02
1025,PARAISO,3,51,119,8,1,5,2,243,1,0,0,0,1,,442,9,451,581,77.6247,CONTIGUA 03
1026,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,650,0,BASICA
1026,PARAISO,1,56,110,4,7,8,12,235,0,1,0,0,0,,504,19,523,650,80.4615,CONTIGUA 01
1027,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,733,0,BASICA
1027,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,732,0,CONTIGUA 01
1027,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,732,0,CONTIGUA 02
1028,PARAISO,3,4,144,5,7,12,13,195,1,6,0,0,1,,422,15,437,575,76,BASICA
1028,PARAISO,1,34,139,9,3,13,13,198,2,0,0,0,1,,453,14,468,575,81.3913,CONTIGUA 01
1028,PARAISO,1,36,145,10,4,6,13,193,3,4,0,0,0,,444,20,464,575,80.6956,CONTIGUA 02
1029,PARAISO,5,57,112,30,5,5,1,179,2,0,0,0,0,,427,22,449,630,71.2698,BASICA
1029,PARAISO,6,54,125,27,5,3,7,180,3,1,0,0,0,,435,25,460,629,73.1319,CONTIGUA 01
1029,PARAISO,5,30,113,28,5,3,3,201,2,2,0,0,0,,425,20,445,629,70.7472,CONTIGUA 02
1030,PARAISO,1,32,147,5,4,7,3,242,1,1,0,0,0,,478,13,491,616,79.7077,BASICA
1030,PARAISO,4,34,140,5,7,9,5,249,0,1,2,0,0,,484,11,495,615,80.4878,CONTIGUA 01
1031,PARAISO,6,53,89,3,1,4,2,122,2,0,0,0,0,,333,15,348,413,84.2615,BASICA
1031,PARAISO,6,53,78,2,1,7,0,115,2,1,0,0,2,,315,24,339,413,82.0823,CONTIGUA 01
1032,PARAISO,7,39,105,13,5,8,5,227,1,1,2,1,0,,433,18,451,577,78.1629,BASICA
1032,PARAISO,2,26,125,5,7,9,5,218,0,0,0,0,0,,410,23,433,577,75.0433,CONTIGUA 01
1032,PARAISO,2,30,127,2,2,6,11,215,1,0,2,0,0,,417,23,440,577,76.2564,CONTIGUA 02
1033,PARAISO,6,25,93,5,5,3,13,354,2,0,0,0,0,,531,20,551,714,77.1708,BASICA
1033,PARAISO,4,53,71,6,5,7,8,342,2,1,0,0,0,,521,18,539,713,75.596,CONTIGUA 01
1034,PARAISO,0,19,64,12,3,3,0,249,1,0,0,0,1,,372,11,383,471,81.3163,BASICA
1034,PARAISO,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,470,0,CONTIGUA 01
1034,PARAISO,4,15,60,7,1,10,5,188,2,0,0,0,0,,299,8,307,389,78.9203,EXTRAORDINARIA 01
1035,PARAISO,4,13,112,5,2,2,6,216,2,0,0,0,2,,374,15,389,468,83.1196,BASICA
1035,PARAISO,1,18,117,7,4,2,2,102,1,1,0,0,0,,262,17,279,467,59.743,CONTIGUA 01
1035,PARAISO,0,10,53,3,1,6,5,175,1,1,0,0,0,,303,14,317,384,82.552,EXTRAORDINARIA 01
1036,TACOTALPA,4,52,21,83,2,94,11,145,6,4,0,0,0,,447,19,467,646,72.291,BASICA
1036,TACOTALPA,3,28,22,110,5,95,10,129,3,3,1,0,1,,435,27,462,645,71.6279,CONTIGUA 01
1036,TACOTALPA,3,33,14,102,3,84,16,156,7,1,0,1,2,,447,26,474,645,73.4883,CONTIGUA 02
1037,TACOTALPA,10,24,25,71,3,90,8,95,4,1,0,0,2,,349,17,366,500,73.2,BASICA
1037,TACOTALPA,2,48,16,69,9,76,16,106,4,2,0,0,1,,367,14,381,500,76.2,CONTIGUA 01
1038,TACOTALPA,9,50,18,102,5,86,3,148,6,7,1,1,0,,457,30,487,669,72.7952,BASICA
1038,TACOTALPA,13,56,12,147,3,100,8,103,4,4,1,1,0,,469,24,493,668,73.8023,CONTIGUA 01
1038,TACOTALPA,13,46,20,108,7,78,6,156,5,2,1,0,1,,461,21,482,668,72.1556,CONTIGUA 02
1039,TACOTALPA,6,62,26,86,2,82,4,103,4,4,0,0,1,,412,20,432,559,77.2808,BASICA
1039,TACOTALPA,4,63,20,89,5,99,11,105,3,2,0,0,0,,427,5,432,558,77.4193,CONTIGUA 01
1040,TACOTALPA,6,52,28,98,3,121,19,102,3,4,1,0,3,,455,27,482,672,71.7261,BASICA
1040,TACOTALPA,4,47,33,144,4,96,8,82,6,5,0,1,0,,439,22,461,671,68.7034,CONTIGUA 01
1040,TACOTALPA,2,11,11,33,4,27,2,54,2,1,0,0,1,,150,6,156,,,ESPECIAL MR 01
1041,TACOTALPA,5,50,48,156,2,62,6,174,4,7,1,0,1,,518,33,551,732,75.2732,BASICA
1042,TACOTALPA,8,39,37,82,5,23,5,141,0,1,0,0,2,,346,23,369,562,65.6583,BASICA
1042,TACOTALPA,4,30,31,79,4,32,4,140,2,4,0,0,2,,335,25,360,562,64.0569,CONTIGUA 01
1043,TACOTALPA,1,14,10,9,0,17,1,62,0,0,0,0,0,,117,7,124,177,70.0564,BASICA
1044,TACOTALPA,0,22,50,81,4,31,3,87,8,1,0,1,0,,290,25,315,503,62.6242,BASICA
1044,TACOTALPA,0,21,53,106,1,27,0,86,6,1,0,0,2,,303,18,321,502,63.9442,CONTIGUA 01
1044,TACOTALPA,3,15,33,96,4,25,3,90,6,2,0,1,1,,281,11,292,502,58.1673,CONTIGUA 02
1045,TACOTALPA,6,28,26,127,5,49,3,138,10,3,0,0,0,,399,21,420,631,66.561,BASICA
1046,TACOTALPA,2,32,38,59,3,50,4,192,8,1,0,0,0,,406,18,424,596,71.1409,BASICA
1046,TACOTALPA,4,41,33,81,2,52,4,182,7,1,1,0,3,,418,24,442,596,74.161,CONTIGUA 01
1047,TACOTALPA,1,34,33,46,0,55,2,104,3,1,1,0,2,,290,14,304,386,78.7564,BASICA
1048,TACOTALPA,2,22,14,27,5,21,2,97,0,1,1,0,0,,196,8,204,309,66.0194,BASICA
1049,TACOTALPA,12,97,50,86,4,64,4,155,4,4,1,0,5,,499,27,526,744,70.6989,BASICA
1049,TACOTALPA,9,81,48,95,10,82,5,165,16,4,0,1,3,,529,27,556,744,74.7311,CONTIGUA 01
1049,TACOTALPA,0,9,4,38,1,35,0,37,0,2,0,0,0,,127,14,141,200,70.5,EXTRAORDINARIA 01
1050,TACOTALPA,10,40,37,76,5,21,4,141,14,1,0,0,0,,358,22,380,589,64.5161,BASICA
1050,TACOTALPA,3,27,37,76,6,35,12,146,12,1,1,0,3,,365,23,388,588,65.9863,CONTIGUA 01
1050,TACOTALPA,2,56,58,106,5,13,8,90,0,0,0,0,0,,372,15,387,489,79.1411,EXTRAORDINARIA 01
1051,TACOTALPA,2,15,24,62,2,11,18,123,6,0,0,1,0,,293,23,316,433,72.9792,BASICA
1051,TACOTALPA,4,17,19,59,5,15,17,140,6,1,0,0,0,,306,14,320,433,73.903,CONTIGUA 01
1051,TACOTALPA,6,16,28,51,6,10,1,89,5,1,1,0,1,,221,9,230,338,68.0473,EXTRAORDINARIA 01
1051,TACOTALPA,3,15,43,53,0,18,23,148,17,0,0,0,0,,329,15,344,408,84.3137,EXTRAORDINARIA 02
1051,TACOTALPA,20,25,25,75,3,25,23,41,26,2,0,0,0,,285,23,308,416,74.0384,EXTRAORDINARIA 03
1052,TACOTALPA,2,44,32,64,7,25,17,147,2,6,0,0,4,,366,21,387,539,71.7996,BASICA
1052,TACOTALPA,2,44,32,64,7,27,17,147,2,5,0,0,4,,367,20,387,538,71.933,CONTIGUA 01
1052,TACOTALPA,0,35,37,64,6,20,2,196,4,2,2,0,0,,392,17,409,538,76.0223,CONTIGUA 02
1053,TACOTALPA,14,54,42,58,5,34,6,151,12,7,2,0,0,,405,23,428,616,69.4805,BASICA
1053,TACOTALPA,8,51,33,82,5,43,4,127,14,1,3,0,0,,397,33,430,615,69.9186,CONTIGUA 01
1053,TACOTALPA,4,39,27,61,7,60,5,138,14,2,1,2,1,,402,28,430,615,69.9186,CONTIGUA 02
1054,TACOTALPA,4,22,53,47,3,76,7,89,3,4,0,0,2,,325,21,346,416,83.173,BASICA
1054,TACOTALPA,5,22,36,64,2,31,3,84,5,5,0,0,1,,266,28,294,416,70.673,CONTIGUA 01
1054,TACOTALPA,0,41,32,36,0,3,0,21,0,1,0,0,0,,134,7,141,203,69.4581,EXTRAORDINARIA 01
1055,TACOTALPA,9,37,47,81,4,46,24,86,10,2,0,1,4,,355,43,398,520,76.5384,BASICA
1055,TACOTALPA,15,34,46,84,1,44,14,73,11,3,0,0,0,,340,24,364,520,70,CONTIGUA 01
1055,TACOTALPA,6,45,46,90,3,51,16,86,6,4,0,0,1,,359,20,379,519,73.025,CONTIGUA 02
1056,TACOTALPA,2,17,39,48,3,16,5,126,16,0,0,0,1,,300,28,328,475,69.0526,BASICA
1056,TACOTALPA,2,26,53,57,4,19,4,87,5,0,0,0,1,,282,27,309,475,65.0526,CONTIGUA 01
1056,TACOTALPA,3,53,47,117,18,15,3,137,6,1,1,0,0,,407,54,461,685,67.2992,EXTRAORDINARIA 01
1057,TACOTALPA,7,30,72,119,3,43,2,195,6,4,2,0,1,,487,55,542,710,76.338,BASICA
1058,TACOTALPA,4,32,10,105,4,49,8,51,35,2,0,2,2,,307,26,333,492,67.6829,BASICA
1058,TACOTALPA,3,33,12,99,11,52,6,52,27,4,0,0,0,,301,31,332,491,67.6171,CONTIGUA 01
1059,TACOTALPA,1,36,44,89,2,6,0,95,0,2,0,0,2,,278,17,295,413,71.4285,BASICA
1059,TACOTALPA,1,40,69,86,1,5,2,98,0,0,0,0,0,,303,13,316,412,76.699,CONTIGUA 01
1060,TACOTALPA,7,35,29,46,5,91,4,175,15,1,3,0,3,,426,19,445,576,77.2569,BASICA
1060,TACOTALPA,1,76,34,35,2,106,5,136,4,4,1,0,1,,426,21,447,576,77.6041,CONTIGUA 01
1060,TACOTALPA,9,10,27,54,7,41,5,78,4,4,0,0,2,,250,21,271,382,70.9424,EXTRAORDINARIA 01
1061,TACOTALPA,10,33,34,77,7,63,3,237,15,0,0,0,0,,498,31,529,703,75.2489,BASICA
1061,TACOTALPA,5,64,33,50,5,133,4,169,5,2,0,2,3,,493,27,520,702,74.074,CONTIGUA 01
1061,TACOTALPA,2,42,59,16,5,18,1,54,2,0,0,0,1,,203,9,212,281,75.4448,EXTRAORDINARIA 01
1062,TACOTALPA,3,21,35,30,1,22,8,131,1,2,1,0,1,,262,21,283,382,74.0837,BASICA
